2018年05月19日,8247.18
2018年05月18日,8250.97
2018年05月17日,8094.32
2018年05月16日,8368.83
2018年05月15日,8510.38
2018年05月14日,8716.79
2018年05月13日,8723.94
2018年05月12日,8504.89
2018年05月11日,8441.49
2018年05月10日,9043.94
2018年05月09日,9325.18
2018年05月08日,9234.82
2018年05月07日,9373.01
2018年05月06日,9654.8
2018年05月05日,9858.15
2018年05月04日,9700.76
2018年05月03日,9743.86
2018年05月02日,9235.92
2018年05月01日,9119.01
2018年04月30日,9240.55
2018年04月29日,9419.08
2018年04月28日,9348.48
2018年04月27日,8987.05
2018年04月26日,9281.51
2018年04月25日,8845.74
2018年04月24日,9697.5
2018年04月23日,8930.88
2018年04月22日,8802.46
2018年04月21日,8895.58
2018年04月20日,8845.83
2018年04月19日,8294.31
2018年04月18日,8163.42
2018年04月17日,7902.09
2018年04月16日,8058.67
2018年04月15日,8329.11
2018年04月14日,7986.24
2018年04月13日,7895.96
2018年04月12日,7889.25
2018年04月11日,6968.32
2018年04月10日,6834.76
2018年04月09日,6770.73
2018年04月08日,7023.52
2018年04月07日,6911.09
2018年04月06日,6636.32
2018年04月05日,6811.47
2018年04月04日,6853.84
2018年04月03日,7456.11
2018年04月02日,7083.8
2018年04月01日,6844.23
2018年03月31日,6973.53
2018年03月30日,6890.52
2018年03月29日,7165.7
2018年03月28日,7954.48
2018年03月27日,7833.04
2018年03月26日,8209.4
2018年03月25日,8495.78
2018年03月24日,8668.12
2018年03月23日,8879.62
2018年03月22日,8728.47
2018年03月21日,8929.28
2018年03月20日,8913.47
2018年03月19日,8630.65
2018年03月18日,8223.68
2018年03月17日,7916.88
2018年03月16日,8338.35
2018年03月15日,8300.86
2018年03月14日,8269.81
2018年03月13日,9194.85
2018年03月12日,9205.12
2018年03月11日,9578.63
2018年03月10日,8866
2018年03月09日,9337.55
2018年03月08日,9395.01
2018年03月07日,9965.57
2018年03月06日,10779.9
2018年03月05日,11573.3
2018年03月04日,11512.6
2018年03月03日,11489.7
2018年03月02日,11086.4
2018年03月01日,10951
2018年02月28日,10397.9
2018年02月27日,10725.6
2018年02月26日,10366.7
2018年02月25日,9664.73
2018年02月24日,9813.07
2018年02月23日,10301.1
2018年02月22日,10005
2018年02月21日,10690.4
2018年02月20日,11403.7
2018年02月19日,11225.3
2018年02月18日,10551.8
2018年02月17日,11112.7
2018年02月16日,10233.9
2018年02月15日,10166.4
2018年02月14日,9494.63
2018年02月13日,8598.31
2018年02月12日,8926.57
2018年02月11日,8129.97
2018年02月10日,8621.9
2018年02月09日,8736.98
2018年02月08日,8265.59
2018年02月07日,7621.3
2018年02月06日,7754
2018年02月05日,6955.27
2018年02月04日,8277.01
2018年02月03日,9174.91
2018年02月02日,8830.75
2018年02月01日,9170.54
2018年01月31日,10221.1
2018年01月30日,10106.3
2018年01月29日,11296.4
2018年01月28日,11786.3
2018年01月27日,11440.7
2018年01月26日,11171.4
2018年01月25日,11259.4
2018年01月24日,11359.4
2018年01月23日,10868.4
2018年01月22日,10931.4
2018年01月21日,11600.1
2018年01月20日,12899.2
2018年01月19日,11607.4
2018年01月18日,11474.9
2018年01月17日,11188.6
2018年01月16日,11490.5
2018年01月15日,13819.8
2018年01月14日,13772
2018年01月13日,14360.2
2018年01月12日,13980.6
2018年01月11日,13405.8
2018年01月10日,14973.3
2018年01月09日,14595.4
2018年01月08日,15170.1
2018年01月07日,16477.6
2018年01月06日,17527
2018年01月05日,17429.5
2018年01月04日,15599.2
2018年01月03日,15201
2018年01月02日,14982.1
2018年01月01日,13657.2
2017年12月31日,14156.4
2017年12月30日,12952.2
2017年12月29日,14656.2
2017年12月28日,14606.5
2017年12月27日,15838.5
2017年12月26日,16099.8
2017年12月25日,14026.6
2017年12月24日,13925.8
2017年12月23日,14699.2
2017年12月22日,13831.8
2017年12月21日,15802.9
2017年12月20日,16624.6
2017年12月19日,17776.7
2017年12月18日,19114.2
2017年12月17日,19140.8
2017年12月16日,19497.4
2017年12月15日,17706.9
2017年12月14日,16564
2017年12月13日,16408.2
2017年12月12日,17415.4
2017年12月11日,16936.8
2017年12月10日,15455.4
2017年12月09日,15178.2
2017年12月08日,16569.4
2017年12月07日,17899.7
2017年12月06日,14291.5
2017年12月05日,11916.7
2017年12月04日,11657.2
2017年12月03日,11323.2
2017年12月02日,11074.6
2017年12月01日,10975.6
2017年11月30日,10233.6
2017年11月29日,9888.61
2017年11月28日,10058.8
2017年11月27日,9818.35
2017年11月26日,9330.55
2017年11月25日,8790.92
2017年11月24日,8253.69
2017年11月23日,8038.77
2017年11月22日,8253.55
2017年11月21日,8071.26
2017年11月20日,8200.64
2017年11月19日,8036.49
2017年11月18日,7790.15
2017年11月17日,7708.99
2017年11月16日,7871.69
2017年11月15日,7315.54
2017年11月14日,6635.75
2017年11月13日,6559.49
2017年11月12日,5950.07
2017年11月11日,6357.6
2017年11月10日,6618.14
2017年11月09日,7143.58
2017年11月08日,7459.69
2017年11月07日,7144.38
2017年11月06日,7022.76
2017年11月05日,7407.41
2017年11月04日,7379.95
2017年11月03日,7207.76
2017年11月02日,7078.5
2017年11月01日,6767.31
2017年10月31日,6468.4
2017年10月30日,6130.53
2017年10月29日,6153.85
2017年10月28日,5753.09
2017年10月27日,5780.9
2017年10月26日,5904.83
2017年10月25日,5750.8
2017年10月24日,5526.64
2017年10月23日,5930.32
2017年10月22日,6008.42
2017年10月21日,6031.6
2017年10月20日,6011.45
2017年10月19日,5708.52
2017年10月18日,5590.69
2017年10月17日,5605.51
2017年10月16日,5725.59
2017年10月15日,5678.19
2017年10月14日,5831.79
2017年10月13日,5647.21
2017年10月12日,5446.91
2017年10月11日,4826.48
2017年10月10日,4781.99
2017年10月09日,4772.02
2017年10月08日,4610.48
2017年10月07日,4426.89
2017年10月06日,4370.81
2017年10月05日,4328.41
2017年10月04日,4229.36
2017年10月03日,4317.48
2017年10月02日,4409.32
2017年10月01日,4403.74
2017年09月30日,4338.71
2017年09月29日,4163.07
2017年09月28日,4174.73
2017年09月27日,4200.67
2017年09月26日,3892.35
2017年09月25日,3926.07
2017年09月24日,3682.84
2017年09月23日,3792.4
2017年09月22日,3630.7
2017年09月21日,3631.04
2017年09月20日,3905.95
2017年09月19日,3924.97
2017年09月18日,4065.2
2017年09月17日,3582.88
2017年09月16日,3625.04
2017年09月15日,3637.52
2017年09月14日,3154.95
2017年09月13日,3882.59
2017年09月12日,4130.81
2017年09月11日,4161.27
2017年09月10日,4122.94
2017年09月09日,4226.06
2017年09月08日,4228.75
2017年09月07日,4599.88
2017年09月06日,4597.12
2017年09月05日,4376.53
2017年09月04日,4236.31
2017年09月03日,4582.96
2017年09月02日,4578.77
2017年09月01日,4892.01
2017年08月31日,4703.39
2017年08月30日,4565.3
2017年08月29日,4579.02
2017年08月28日,4382.66
2017年08月27日,4382.88
2017年08月26日,4352.4
2017年08月25日,4371.6
2017年08月24日,4334.68
2017年08月23日,4151.52
2017年08月22日,4100.52
2017年08月21日,4001.74
2017年08月20日,4087.66
2017年08月19日,4193.7
2017年08月18日,4160.62
2017年08月17日,4331.69
2017年08月16日,4376.63
2017年08月15日,4181.93
2017年08月14日,4325.13
2017年08月13日,4073.26
2017年08月12日,3884.71
2017年08月11日,3650.62
2017年08月10日,3381.28
2017年08月09日,3342.47
2017年08月08日,3419.94
2017年08月07日,3378.94
2017年08月06日,3213.94
2017年08月05日,3252.91
2017年08月04日,2895.89
2017年08月03日,2804.73
2017年08月02日,2710.67
2017年08月01日,2718.26
2017年07月31日,2875.34
2017年07月30日,2757.18
2017年07月29日,2726.45
2017年07月28日,2809.01
2017年07月27日,2671.78
2017年07月26日,2529.45
2017年07月25日,2576.48
2017年07月24日,2754.86
2017年07月23日,2730.4
2017年07月22日,2810.12
2017年07月21日,2667.76
2017年07月20日,2817.6
2017年07月19日,2273.43
2017年07月18日,2318.88
2017年07月17日,2228.41
2017年07月16日,1929.82
2017年07月15日,1998.86
2017年07月14日,2233.34
2017年07月13日,2357.9
2017年07月12日,2398.84
2017年07月11日,2337.79
2017年07月10日,2372.56
2017年07月09日,2518.44
2017年07月08日,2571.34
2017年07月07日,2518.66
2017年07月06日,2608.56
2017年07月05日,2601.99
2017年07月04日,2601.64
2017年07月03日,2564.06
2017年07月02日,2506.47
2017年07月01日,2434.55
2017年06月30日,2480.84
2017年06月29日,2539.32
2017年06月28日,2574.79
2017年06月27日,2552.45
2017年06月26日,2478.45
2017年06月25日,2589.41
2017年06月24日,2608.72
2017年06月23日,2744.91
2017年06月22日,2705.41
2017年06月21日,2689.1
2017年06月20日,2721.79
